name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
bgtz_4, passed, 3.12761, 0, 0, 0, 0, 0, 6
bgtz_5, passed, 3.1264, 0, 0, 0, 0, 0, 6
blez_0, passed, 3.03661, 0, 0, 0, 0, 0, 2
blez_1, passed, 3.03323, 0, 0, 0, 0, 0, 2
blez_2, passed, 3.05457, 0, 0, 0, 0, 0, 4
blez_3, passed, 3.26534, 0, 0, 0, 0, 0, 10
blez_4, passed, 3.28127, 0, 0, 0, 0, 0, 10
blez_5, passed, 3.13762, 0, 0, 0, 0, 0, 6
bltzal_0, passed, 3.032, 0, 0, 0, 0, 0, 2
bltzal_1, passed, 3.13136, 0, 0, 0, 0, 0, 4
bltzal_2, passed, 3.06544, 0, 0, 0, 0, 0, 4
bltzal_3, passed, 3.25987, 0, 0, 0, 0, 0, 10
bltzal_4, passed, 3.12631, 0, 0, 0, 0, 0, 6
bltzal_5, passed, 3.17935, 0, 0, 0, 0, 0, 6
bltzal_6, passed, 3.31604, 0, 0, 0, 0, 0, 5
bltzal_7, passed, 3.3743, 0, 0, 0, 0, 0, 8
bltz_0, passed, 3.08686, 0, 0, 0, 0, 0, 2
bltz_1, passed, 3.14252, 0, 0, 0, 0, 0, 4
bltz_2, passed, 3.064, 0, 0, 0, 0, 0, 4
bltz_3, passed, 3.35596, 0, 0, 0, 0, 0, 10
bltz_4, passed, 3.12448, 0, 0, 0, 0, 0, 6
bltz_5, passed, 3.17977, 0, 0, 0, 0, 0, 6
bne_0, passed, 3.02363, 0, 0, 0, 0, 0, 2
bne_1, passed, 3.06347, 0, 0, 0, 0, 0, 4
bne_2, passed, 3.34764, 0, 0, 0, 0, 0, 10
bne_3, passed, 3.12229, 0, 0, 0, 0, 0, 6
delay_beq_0, passed, 3.07151, 0, 0, 0, 0, 0, 2
delay_beq_1, passed, 3.0644, 0, 0, 0, 0, 0, 4
delay_beq_2, passed, 3.25733, 0, 0, 0, 0, 0, 10
delay_beq_3, passed, 3.15456, 0, 0, 0, 0, 0, 6
delay_beq_4, passed, 3.22853, 0, 0, 0, 0, 0, 9
delay_bgezal_0, passed, 3.10546, 0, 0, 0, 0, 0, 2
delay_bgezal_1, passed, 3.03138, 0, 0, 0, 0, 0, 2
delay_bgezal_2, passed, 3.05641, 0, 0, 0, 0, 0, 4
delay_bgezal_3, passed, 3.29052, 0, 0, 0, 0, 0, 10
delay_bgezal_4, passed, 3.26806, 0, 0, 0, 0, 0, 10
delay_bgezal_5, passed, 3.15573, 0, 0, 0, 0, 0, 6
delay_bgezal_6, passed, 3.38375, 0, 0, 0, 0, 0, 5
delay_bgezal_7, passed, 3.39062, 0, 0, 0, 0, 0, 8
delay_bgezal_8, passed, 3.44669, 0, 0, 0, 0, 0, 6
delay_bgezal_9, passed, 3.35145, 0, 0, 0, 0, 0, 5
delay_bgez_0, passed, 3.04395, 0, 0, 0, 0, 0, 2
delay_bgez_1, passed, 3.02798, 0, 0, 0, 0, 0, 2
delay_bgez_2, passed, 3.0633, 0, 0, 0, 0, 0, 4
delay_bgez_3, passed, 3.26327, 0, 0, 0, 0, 0, 10
delay_bgez_4, passed, 3.30232, 0, 0, 0, 0, 0, 10
