name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
lwl_3, passed, 10.0968, 0, 0, 0, 0, 0, 4
lwl_4, passed, 10.4067, 0, 0, 0, 0, 0, 4
lwl_5, passed, 10.1675, 0, 0, 0, 0, 0, 4
lwl_6, passed, 10.1805, 0, 0, 0, 0, 0, 4
lwl_7, passed, 10.2798, 0, 0, 0, 0, 0, 4
lwl_8, passed, 10.2428, 0, 0, 0, 0, 0, 4
lwl_9, passed, 10.4317, 0, 0, 0, 0, 0, 4
lwl_lwr_0, passed, 10.329, 0, 0, 0, 0, 0, 5
lwl_lwr_1, passed, 10.2278, 0, 0, 0, 0, 0, 5
lwl_lwr_2, passed, 10.2294, 0, 0, 0, 0, 0, 5
lwl_lwr_3, passed, 10.1846, 0, 0, 0, 0, 0, 5
lwl_lwr_4, passed, 10.212, 0, 0, 0, 0, 0, 5
lwr_0, passed, 10.4018, 0, 0, 0, 0, 0, 4
lwr_1, passed, 10.2825, 0, 0, 0, 0, 0, 4
lwr_2, passed, 10.085, 0, 0, 0, 0, 0, 4
lwr_3, passed, 10.0596, 0, 0, 0, 0, 0, 4
lwr_4, passed, 10.1159, 0, 0, 0, 0, 0, 4
lwr_5, passed, 10.4175, 0, 0, 0, 0, 0, 4
lwr_6, passed, 10.2487, 0, 0, 0, 0, 0, 4
lwr_7, passed, 10.1669, 0, 0, 0, 0, 0, 4
lwr_8, passed, 9.78049, 0, 0, 0, 0, 0, 4
lwr_9, passed, 9.87764, 0, 0, 0, 0, 0, 4
lw_0, passed, 10.2743, 0, 0, 0, 0, 0, 3
lw_1, passed, 10.1481, 0, 0, 0, 0, 0, 3
lw_2, passed, 10.2169, 0, 0, 0, 0, 0, 3
lw_3, passed, 10.2703, 0, 0, 0, 0, 0, 3
lw_4, passed, 10.0352, 0, 0, 0, 0, 0, 3
lw_5, passed, 10.9202, 0, 0, 0, 0, 0, 3
lw_6, passed, 11.0207, 0, 0, 0, 0, 0, 3
sb_0, passed, 11.0998, 0, 0, 0, 0, 0, 6
sb_lbu_0, passed, 10.4706, 0, 0, 0, 0, 0, 3
sb_lbu_1, passed, 10.2011, 0, 0, 0, 0, 0, 11
sb_lbu_2, passed, 10.3542, 0, 0, 0, 0, 0, 11
sb_lbu_3, passed, 10.5526, 0, 0, 0, 0, 0, 10
sb_lbu_4, passed, 116.864, 8, 102, 90, 36, 736, 1455
sb_lb_0, passed, 10.3864, 0, 0, 0, 0, 0, 3
sb_lb_1, passed, 10.3023, 0, 0, 0, 0, 0, 11
sb_lb_2, passed, 10.2599, 0, 0, 0, 0, 0, 11
sb_lb_3, passed, 10.5023, 0, 0, 0, 0, 0, 10
sb_lb_4, passed, 117.033, 8, 78, 90, 36, 546, 812
sh_0, passed, 10.2011, 0, 0, 0, 0, 0, 4
sh_lhu_0, passed, 10.2546, 0, 0, 0, 0, 0, 3
sh_lhu_1, passed, 10.2245, 0, 0, 0, 0, 0, 11
sh_lhu_2, passed, 10.1361, 0, 0, 0, 0, 0, 11
sh_lhu_3, passed, 10.2161, 0, 0, 0, 0, 0, 10
sh_lhu_4, passed, 105.401, 8, 52, 90, 36, 370, 993
sh_lh_0, passed, 10.166, 0, 0, 0, 0, 0, 3
sh_lh_1, passed, 10.1783, 0, 0, 0, 0, 0, 11
sh_lh_2, passed, 10.4253, 0, 0, 0, 0, 0, 11
sh_lh_3, passed, 10.1676, 0, 0, 0, 0, 0, 10
sh_lh_4, passed, 103.633, 8, 107, 90, 36, 851, 1235
sw_lw_0, passed, 10.5262, 0, 0, 0, 0, 0, 3
sw_lw_1, passed, 10.3631, 0, 0, 0, 0, 0, 11
sw_lw_2, passed, 10.1538, 0, 0, 0, 0, 0, 11
sw_lw_3, passed, 10.2323, 0, 0, 0, 0, 0, 10
sw_lw_4, passed, 94.8381, 8, 94, 90, 36, 690, 1269
$0, passed, 10.6, 0, 0, 0, 0, 0, 1
register pressure, passed, 10.3316, 0, 0, 0, 0, 0, 32
comment-post, passed, 11.1757, 0, 0, 0, 0, 0, 1
comment, passed, 11.1652, 0, 0, 0, 0, 0, 1
literal_bin, passed, 11.2321, 0, 0, 0, 0, 0, 1
literal_hex, passed, 11.818, 0, 0, 0, 0, 0, 1
memcpy(1), passed, 34.9776, 0, 0, 0, 0, 0, 11
memcpy(2), passed, 36.031, 0, 0, 0, 0, 0, 18
memcpy(4), passed, 38.2674, 0, 0, 0, 0, 0, 32
memcpy(8), passed, 40.2034, 0, 0, 0, 0, 0, 60
memcpy(16), passed, 37.0613, 0, 0, 0, 0, 0, 116
memcpy(32), passed, 40.6972, 0, 0, 0, 0, 0, 228
memcpy(64), passed, 53.4628, 1, 0, 4, 2, 0, 452
memcpy(128), passed, 51.3453, 2, 1, 25, 10, 21, 606
memcpy(256), passed, 54.9193, 2, 1, 25, 10, 21, 396
memcpy(512), passed, 60.4069, 2, 1, 25, 10, 21, 655
memcpy(1024), passed, 80.6213, 2, 1, 25, 10, 21, 578
memcpy(2048), passed, 122.499, 2, 1, 25, 10, 21, 578
memcpy(4096), passed, 218.167, 2, 1, 25, 10, 21, 627
memcpy(8192), passed, 409.449, 2, 1, 25, 10, 21, 557
memcpy(16384), passed, 801.55, 2, 1, 25, 10, 21, 1761
memcpy(32768), passed, 1741.33, 2, 1, 25, 10, 21, 914
memcpy(65536), passed, 3564.13, 2, 1, 25, 10, 21, 1047
